energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,playlist_id
0.764,140.113,0.882,gaming,-5.241,0.119,0.886,"Central Cee, Lil Baby",81,BAND4BAND (feat. Lil Baby),7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),4AzPr5SUpNF553eC1d3aRy,1,11,140733,0.359,7iabz12vAuVQYyekFIWJxD,modern,37i9dQZF1DWTyiBJ6yEqeu
0.632,121.031,0.762,gaming,-8.312,0.18,0.282,"Lost Frequencies, Calum Scott",81,All Stand Together,3mfER4ORePHvN35cbZ3dkV,Where Are You Now,6Kk0U3JRoniLtiSjypjEVL,0,6,149067,0.51,3mfER4ORePHvN35cbZ3dkV,modern,37i9dQZF1DWTyiBJ6yEqeu
0.512,80.511,0.829,gaming,-5.865,0.12,0.638,Sleepy Hallow,80,Still Sleep?,4XvcHTUfIlWfyJTRG0aqlo,2055,38nZLvJx8A9p4YYpTG5iFP,0,6,123987,0.492,4XvcHTUfIlWfyJTRG0aqlo,modern,37i9dQZF1DWTyiBJ6yEqeu
0.716,91.007,0.701,gaming,-3.671,0.324,0.732,"24kGoldn, iann dior",80,El Dorado,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),270o30h7cAlEhBnbuSpFZq,0,7,140533,0.174,4jPy3l0RUwlUI9T5XHBW2m,modern,37i9dQZF1DWTyiBJ6yEqeu
0.773,129.923,0.681,gaming,-4.706,0.0978,0.504,Eternxlkz,80,SLAY!,67smGwuPEtA6GAfeweAVNO,SLAY!,3xCc8FxQsm6AE7ZWJ7h5sx,1,1,107077,0.0863,67smGwuPEtA6GAfeweAVNO,modern,37i9dQZF1DWTyiBJ6yEqeu
0.673,165.921,0.529,gaming,-4.711,0.093,0.366,"Drake, 21 Savage",80,"Honestly, Nevermind",3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),3cf4iSSKd8ffTncbtKljXw,1,0,218365,0.000307,3F5CgOj3wFlRv51JsHbxhe,modern,37i9dQZF1DWTyiBJ6yEqeu
0.583,116.624,0.709,gaming,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",79,HEROES & VILLAINS,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],7txGsnDSqVMoRl6RQ9XyZP,0,5,182667,0.138,0vjeOZ3Ft5jvAi9SBFJm1j,modern,37i9dQZF1DWTyiBJ6yEqeu
0.797,122.011,0.702,gaming,-6.635,0.179,0.0356,"Disclosure, Eliza Doolittle, Rivo",79,You & Me (Rivo Remix),0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,3QIGpfgWXKujfMaecgKV9u,0,10,208525,0.583,0xoYZ45fgTfyQYREZPN7Sa,modern,37i9dQZF1DWTyiBJ6yEqeu
0.681,139.057,0.918,gaming,-4.705,0.0615,0.706,"Dave, Central Cee",79,Sprinter,2FDTHlrBguDzQkp7PVj16Q,Sprinter,5l0QlaI3wdZpE7ggoO5Rwg,1,1,229133,0.263,2FDTHlrBguDzQkp7PVj16Q,modern,37i9dQZF1DWTyiBJ6yEqeu
0.753,127.926,0.671,gaming,-6.045,0.177,0.543,"Sonny Fodera, Jazzy, D.O.D",79,Somedays,3wo3d0I5H8KjkwGvnz8WbB,Somedays,54R5dT9BWKnR2RX9gOFzDK,0,4,207168,0.019,3wo3d0I5H8KjkwGvnz8WbB,modern,37i9dQZF1DWTyiBJ6yEqeu
0.761,146.003,0.62,gaming,-7.282,0.269,0.194,Jungle,79,Volcano,19kHhX6f6EfLU7rcO3RqjO,Back On 74,5xnXOCf5aZgZ43DgGN4EDv,0,10,209483,0.207,19kHhX6f6EfLU7rcO3RqjO,modern,37i9dQZF1DWTyiBJ6yEqeu
0.452,90.026,0.904,gaming,-7.272,0.115,0.613,Tommy Richman,78,DEVIL IS A LIE,6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,4WvcBQIZXspq4MYyEPNem2,1,9,130944,0.174,6jlG8gBPNAgBgoivw2Ig09,modern,37i9dQZF1DWTyiBJ6yEqeu
0.512,96.02,0.803,gaming,-6.871,0.0928,0.435,Bryson Tiller,78,Whatever She Wants,57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,60s0PMYFJhe34io9HuyUXf,0,9,161342,0.128,57wp7VFnV8X0pSVnYArGeJ,modern,37i9dQZF1DWTyiBJ6yEqeu
0.643,139.948,0.831,gaming,-5.002,0.084,0.142,Kendrick Lamar,78,euphoria,77DRzu7ERs0TX3roZcre7Q,euphoria,32bR4LcEc1PvJEhaKoo4ZN,1,1,383639,0.046,77DRzu7ERs0TX3roZcre7Q,modern,37i9dQZF1DWTyiBJ6yEqeu
0.567,75.965,0.574,gaming,-7.126,0.258,0.526,"JID, 21 Savage, Baby Tate",78,The Forever Story (Extended Version),1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),4rJDCELWL0fjdmN9Gn4f4g,0,7,229938,0.164,1udwFobQ1JoOdWPQrp2b6u,modern,37i9dQZF1DWTyiBJ6yEqeu
0.593,120.509,0.565,gaming,-5.864,0.215,0.429,d4vd,78,Feel It (From The Original Series “Invincible”),3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,0GHlPN101r1WcuQCwINbI2,1,8,157974,0.0288,3SAga35lAPYdjj3qyfEsCF,modern,37i9dQZF1DWTyiBJ6yEqeu
0.83,75.023,0.767,gaming,-8.78,0.0582,0.187,Creeds,77,Push Up (Main Edit),3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,3v5BP6gPT1nNU9rjs57fF0,1,7,139300,0.209,3AjSfp5FDvwtMU9XBsbS8j,modern,37i9dQZF1DWTyiBJ6yEqeu
0.523,169.982,0.628,gaming,-8.307,0.219,0.416,Kenya Grace,77,Strangers,5mjYQaktjmjcMKcUIcqz4s,Strangers,18ogtNq9F7DmMkNYO6Xb4k,0,11,172965,0.701,5mjYQaktjmjcMKcUIcqz4s,modern,37i9dQZF1DWTyiBJ6yEqeu
0.934,88.009,0.777,gaming,-0.959,0.275,0.637,"Chase & Status, Stormzy",77,BACKBONE,3HrHhTWonBqF4mDasi8xvC,BACKBONE,364RGa8yL2ZsIWlLoNSzIY,1,2,166449,0.285,3HrHhTWonBqF4mDasi8xvC,modern,37i9dQZF1DWTyiBJ6yEqeu
0.927,109.952,0.755,gaming,0.254,0.0567,0.702,"xxanteria, isq",77,FUNKED UP,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,4FRxgE6LA2UGJ5yz8diaI9,0,11,115348,0.00288,4VL5XwfATZuAVTW471Wpro,modern,37i9dQZF1DWTyiBJ6yEqeu
0.62,117.038,0.741,gaming,-5.505,0.0398,0.934,Hozier,77,Unheard,4IadxL6BUymXlh8RCJJu7T,Too Sweet,1KZC0cX0qq6hodR9YVgh9F,1,10,251424,0.0295,4IadxL6BUymXlh8RCJJu7T,modern,37i9dQZF1DWTyiBJ6yEqeu
0.64,130.051,0.537,gaming,-10.441,0.157,0.222,LXNGVX,77,Montagem Mysterious Game,7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,1l8if9zQ8F0MEHVWYrMREe,1,1,103495,0.146,7vOmSP2647oNUGGEhWd1cr,modern,37i9dQZF1DWTyiBJ6yEqeu
0.963,130.028,0.817,gaming,-3.318,0.312,0.502,"CURSEDEVIL, DJ FKU, Skorde",77,TUCA DONKA,7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,27XmqsKeLyr5jDURAordcd,1,1,75692,0.0683,7bxyNLXYaEYaZTxAuQTHlD,modern,37i9dQZF1DWTyiBJ6yEqeu
0.556,99.974,0.864,gaming,-7.683,0.112,0.726,Doja Cat,77,Scarlet,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,1bBez9PNvkJPW08bU7NYta,0,2,230480,0.255,56y1jOTK0XSvJzVv9vHQBK,modern,37i9dQZF1DWTyiBJ6yEqeu
0.803,130.028,0.877,gaming,-3.195,0.087,0.795,"S3BZS, Mc Gw, Mc Menor Do Alvorada",77,MONTAGEM - PR FUNK,6njJR3OIp3oA0Kc4aC9Tzf,MONTAGEM - PR FUNK,2HuMAoXpr6HDryNHipbCpB,1,9,61673,0.734,6njJR3OIp3oA0Kc4aC9Tzf,modern,37i9dQZF1DWTyiBJ6yEqeu
0.573,140.04,0.911,gaming,-7.43,0.403,0.972,Central Cee,77,Doja,3LtpKP5abr2qqjunvjlX5i,Doja,6oECjagksATHu2UaclXrq1,1,6,97393,0.38,3LtpKP5abr2qqjunvjlX5i,modern,37i9dQZF1DWTyiBJ6yEqeu
0.629,130.017,0.848,gaming,-6.198,0.049,0.586,"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",77,Somebody (2024),0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),5eKQYtDqVmrHPZoKHG1LlH,1,0,153519,0.016,0agQ9vIV7NP4dntGKLcCXO,modern,37i9dQZF1DWTyiBJ6yEqeu
0.777,108.005,0.58,gaming,-5.69,0.342,0.589,"Kygo, Ava Max",76,Whatever,0LMwmV37RCmBO2so0szAFs,Whatever,2DoFm78vsYw31kJRzvIP4l,1,3,178273,0.104,0LMwmV37RCmBO2so0szAFs,modern,37i9dQZF1DWTyiBJ6yEqeu
0.539,158.105,0.65,gaming,-7.281,0.114,0.253,Rich Amiri,76,Ghetto Fabulous,69phA1R4gmQsBFRQ3INW8C,ONE CALL,2D1j7mjB55lvygjMmYgTYT,1,1,121399,0.00617,69phA1R4gmQsBFRQ3INW8C,modern,37i9dQZF1DWTyiBJ6yEqeu
0.672,136.902,0.673,gaming,-8.577,0.193,0.14,"Drake, Yeat",76,For All The Dogs,2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),4czdORdCWP9umpbhFXK2fW,1,8,260111,0.0466,2YSzYUF3jWqb9YP9VXmpjE,modern,37i9dQZF1DWTyiBJ6yEqeu
0.818,125.952,0.687,gaming,-4.221,0.248,0.886,"Alok, Ella Eyre, Kenny Dope, Never Dull",76,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),3KpxpdySrMR2S7noneu1bI,1,0,165753,0.0112,7MIhUdNJtaOnDmC5nBC1fb,modern,37i9dQZF1DWTyiBJ6yEqeu
0.687,123.01,0.755,gaming,-6.247,0.125,0.381,Doja Cat,76,Scarlet,5PyDJG7SQRgWXefgexqIge,Agora Hills,1bBez9PNvkJPW08bU7NYta,0,8,265360,0.183,5PyDJG7SQRgWXefgexqIge,modern,37i9dQZF1DWTyiBJ6yEqeu
0.919,151.221,0.83,gaming,-2.12,0.0757,0.848,Dyan Dxddy,76,CUTE DEPRESSED,06PqeO7IInus2yvzsZwZhf,CUTE DEPRESSED,5qaY84OJqYT635rMGeWBzJ,0,10,96947,0.503,06PqeO7IInus2yvzsZwZhf,modern,37i9dQZF1DWTyiBJ6yEqeu
0.738,130,0.593,gaming,-2.956,0.292,0.591,Eternxlkz,75,BRODYAGA FUNK,2V3hsJU3bTOATih0Fm4aDp,BRODYAGA FUNK,7EWDvEG6vKIjTBk3rGMtP0,0,11,134785,0.269,2V3hsJU3bTOATih0Fm4aDp,modern,37i9dQZF1DWTyiBJ6yEqeu
0.81,150.251,0.613,gaming,-6.16,0.137,0.686,"ZWE1HVNDXR, yatashigang",75,LOVELY BASTARDS,0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,2b3Kiolsu42XiVvhRmTEsM,1,1,116104,0.832,0EqczV3o6fwksegAavIHpX,modern,37i9dQZF1DWTyiBJ6yEqeu
0.967,149.036,0.628,gaming,-4.068,0.274,0.399,"Marnik, Naeleck, VINAI",75,Boyz In Paris (with VINAI),17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),3FrWieInAhMTL33yALP6H0,1,1,151589,0.0398,17NHXI2CJp7KgdcwcDnRx4,modern,37i9dQZF1DWTyiBJ6yEqeu
0.897,129.975,0.686,gaming,-7.18,0.153,0.355,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",75,Watch This (ARIZONATEARS Pluggnb Remix),0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,3VvPLpCZR5viLBFTbzm6E1,0,11,163139,0.0103,0FA4wrjDJvJTTU8AepZTup,modern,37i9dQZF1DWTyiBJ6yEqeu
0.793,120.003,0.696,gaming,-5.733,0.18,0.698,"Tiësto, Tate McRae",75,DRIVE,36gcliMRX1vCpgnrZE3dFZ,10:35,1Pl9ZGXwayXPg5qRVpYo74,1,8,172253,0.0683,36gcliMRX1vCpgnrZE3dFZ,modern,37i9dQZF1DWTyiBJ6yEqeu
0.781,128.001,0.805,gaming,-7.225,0.0598,0.818,PAWSA,74,TOO COOL TO BE CARELESS,6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,17zk2lz0xesn8Y4YncohZa,0,1,220000,0.002,6KqM3xmPIDonsTjCSGrrr5,modern,37i9dQZF1DWTyiBJ6yEqeu
0.848,135.048,0.721,gaming,-3.371,0.097,0.774,"Bibi Babydoll, Dj Brunin XM, KZA Produções",74,Automotivo Bibi Fogosa,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,5YHGz0NvgBlhKefmyhP9zO,1,9,129800,0.26,2JIzOc3HHo4MhiyZzhpBUV,modern,37i9dQZF1DWTyiBJ6yEqeu
0.742,114.071,0.773,gaming,-3.678,0.0754,0.571,Imagine Dragons,74,Bones,0HqZX76SFLDz2aW8aiqi7G,Bones,1Q9SnHWPNEjVM0LrBFvJ1q,0,5,165265,0.0206,0HqZX76SFLDz2aW8aiqi7G,modern,37i9dQZF1DWTyiBJ6yEqeu
0.527,77.499,0.824,gaming,-5.506,0.368,0.212,A$AP Rocky,74,Tailor Swif,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,5r4bE2O6LCLBTjT42RBXwg,1,8,155391,0.149,5xMjhZKSo8yh5r9b5vrYRr,modern,37i9dQZF1DWTyiBJ6yEqeu
0.655,163.997,0.475,gaming,-7.342,0.375,0.245,"Drake, J. Cole",74,For All The Dogs,7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),4czdORdCWP9umpbhFXK2fW,0,11,247444,0.0306,7aqfrAY2p9BUSiupwk3svU,modern,37i9dQZF1DWTyiBJ6yEqeu
0.895,125.985,0.762,gaming,-4.562,0.204,0.757,"FISHER, Kita Alexander",73,Atmosphere,63HwAAXuSV2tzIUPoHOwZa,Atmosphere,5WAQTwGucEJPQLgh235Pbz,1,8,182857,0.00623,63HwAAXuSV2tzIUPoHOwZa,modern,37i9dQZF1DWTyiBJ6yEqeu
0.915,154.964,0.737,gaming,-2.749,0.084,0.304,"Memphis Cult, Groove Dealers, SPLYXER",73,Memphis Cult Vol. 6,3K5KXm1uZjiyQk0J7op1xf,9mm,5CZnhiTI3K85wLKwPLNOJB,1,0,86710,0.00322,3K5KXm1uZjiyQk0J7op1xf,modern,37i9dQZF1DWTyiBJ6yEqeu
0.85,106.036,0.815,gaming,-4.704,0.0245,0.694,"bbno$, Rich Brian",73,eat ya veggies,1golLrmqyxDWedF7YUHCOD,edamame,5uAILcUFqdFsH5K3Cip47a,0,4,133707,0.0232,1golLrmqyxDWedF7YUHCOD,modern,37i9dQZF1DWTyiBJ6yEqeu
0.546,118.051,0.76,gaming,-13.092,0.103,0.113,Yeat,73,2093,5NAOhPAZ57eFAXr3qatS6i,Breathe,1jXYc5gip5tqCTDOotfY5L,1,11,170847,0.0284,5NAOhPAZ57eFAXr3qatS6i,modern,37i9dQZF1DWTyiBJ6yEqeu
0.86,146.441,0.585,gaming,-5.274,0.18,0.607,Odetari,73,GOOD LOYAL THOTS,06tNJ27nVxbDwhiQMChWyr,GOOD LOYAL THOTS,0uj4fkv8FHhc7sZyxMnAAw,1,6,102557,0.0566,06tNJ27nVxbDwhiQMChWyr,modern,37i9dQZF1DWTyiBJ6yEqeu
0.636,75.486,0.654,gaming,-6.904,0.412,0.267,Key Glock,73,Glockoma 2 (Deluxe),5GCU2LJWPzoP8Q6nexs61z,Let's Go,49vCWZ0yKkRvfetjsYVLnx,1,8,140107,0.00258,5GCU2LJWPzoP8Q6nexs61z,modern,37i9dQZF1DWTyiBJ6yEqeu
0.765,145.988,0.588,gaming,-5.914,0.2,0.492,"League of Legends, NewJeans",73,GODS,210JJAa9nJOgNa0YNrsT5g,GODS,0rAaP1OBxVCn2cIUZNjGRs,0,3,220878,0.00685,210JJAa9nJOgNa0YNrsT5g,modern,37i9dQZF1DWTyiBJ6yEqeu
0.758,165.409,0.681,gaming,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",73,american dream,2yUzr8Sr6ldG8vmHhZwTnz,née-nah,2RRYaYHY7fIIdvFlvgb5vq,1,1,220584,0.00465,2yUzr8Sr6ldG8vmHhZwTnz,modern,37i9dQZF1DWTyiBJ6yEqeu
0.683,145.379,0.501,afrobeats,-7.881,0.0685,0.623,"Bnxn, Rema",71,Fi Kan We Kan,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,6EKtDHfQtcqhwIPoZr7jTp,0,6,161379,0.109,771KDfpsOtJPQmocQpMdkR,african,37i9dQZF1DWYkaDif7Ztbp
0.819,110.14,0.726,afrobeats,-7.094,0.27,0.636,Young Jonn,70,Jiggy Forever,4KZMoDuxwSYP63bhbnMqe3,Stronger,6xr2tWr8pg5ndECtOD66lp,1,8,141818,0.477,4KZMoDuxwSYP63bhbnMqe3,african,37i9dQZF1DWYkaDif7Ztbp
0.529,112.014,0.782,afrobeats,-8.626,0.413,0.44,Ayo Maff,69,MAFFIAN,10y7iW3rc8bzGbhAC3mNPA,Are you there?,34MCeC9R3RzTxf3vzEJmWi,1,0,156429,0.509,10y7iW3rc8bzGbhAC3mNPA,african,37i9dQZF1DWYkaDif7Ztbp
0.634,101.837,0.502,afrobeats,-3.367,0.188,0.645,"Asake, Wizkid",72,Lungu Boy,13VXuHw3O8Yt7VwRIDqSo4,MMS,3kS42vslfpYnxWkGN4JvlW,0,8,219628,0.677,13VXuHw3O8Yt7VwRIDqSo4,african,37i9dQZF1DWYkaDif7Ztbp
0.841,147.989,0.754,afrobeats,-4.563,0.0903,0.838,Rema,68,HEIS,7ySC0IjVS1PMEdsZOvsUK2,OZEBA,2DDaN7Pgx9uDPd8IbWWW9H,1,2,137684,0.136,7ySC0IjVS1PMEdsZOvsUK2,african,37i9dQZF1DWYkaDif7Ztbp
0.814,93.482,0.683,afrobeats,-3.505,0.0858,0.758,Tyla,78,TYLA +,1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,5QsVRNOKVMCeVAIUoOQJ13,1,2,156826,0.277,1Cbl3Yq8rHo7hhDQmLQagU,african,37i9dQZF1DWYkaDif7Ztbp
0.792,113.981,0.749,afrobeats,-4.621,0.0712,0.903,"Davido, YG Marley",76,Awuke,6e0YUaVAfDxUabmybOjguy,Awuke,6t9A9CaPsaknVT4WgCPuXL,1,5,172632,0.308,6e0YUaVAfDxUabmybOjguy,african,37i9dQZF1DWYkaDif7Ztbp
0.705,197.98,0.374,afrobeats,-8.37,0.14,0.718,"Hyce, BoyPee, Brown Joel",68,Constantly,3MldGIMtPcupNBI4Dnxolr,Constantly,6tqG51134jDxxuWMaEgn8O,1,11,193567,0.172,3MldGIMtPcupNBI4Dnxolr,african,37i9dQZF1DWYkaDif7Ztbp
0.648,93.2,0.737,afrobeats,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",77,Piece of My Heart (feat. Brent Faiyaz),2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2aM3higgzzkjpJf4EDJ8Gq,1,1,259354,0.252,2nYeyMeqYDiFSYYtl2BWD6,african,37i9dQZF1DWYkaDif7Ztbp
0.719,113.012,0.897,afrobeats,-7.164,0.0677,0.546,"Smur Lee, ODUMODUBLVCK, Shallipopi",71,JUJU (feat. Shallipopi),6XBIOtdSL47qn201KKNCA0,JUJU (feat. Shallipopi),6xtWvj11zaodhnfa7izxCL,0,6,157756,0.116,6XBIOtdSL47qn201KKNCA0,african,37i9dQZF1DWYkaDif7Ztbp
0.52,95.865,0.578,afrobeats,-8.399,0.124,0.425,"FOLA, Bnxn",68,alone (Remix),2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,1bE7lrP5TzEIX3UHiwMhKR,0,11,154579,0.554,2GSK9VfsKWpVOV6ZzKiMA4,african,37i9dQZF1DWYkaDif7Ztbp
0.651,67.813,0.49,afrobeats,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",68,Dealer,5Wxkvvb6pLky16pwq4gBI3,Dealer,3RShBBcnQmqfmBJgmfz3or,1,11,180594,0.714,5Wxkvvb6pLky16pwq4gBI3,african,37i9dQZF1DWYkaDif7Ztbp
0.935,166.008,0.574,j-pop,-2.783,0.367,0.836,YOASOBI,72,アイドル,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,7yMkS4NCpG0FH6NoaH3F0a,1,1,213234,0.112,7ovUcF5uHTBRzUpB6ZOmvt,anime,37i9dQZF1DX3f3gm9VK7fL
0.941,101.921,0.577,j-pop,-5.17,0.0891,0.292,Kenshi Yonezu,72,KICK BACK,3khEEPRyBeOUabbmOPJzAG,KICK BACK,6RH1fEIz8HVXregzz5Xp2B,1,1,193495,0.00207,3khEEPRyBeOUabbmOPJzAG,anime,37i9dQZF1DX3f3gm9VK7fL
0.794,149.923,0.531,j-pop,-4.363,0.082,0.775,Mrs. GREEN APPLE,77,ライラック,78W4mTLIh4qoLu92W4IQhO,ライラック,40CHqDtwO8xlI3Ns7sZZel,1,10,288200,0.0176,78W4mTLIh4qoLu92W4IQhO,anime,37i9dQZF1DX3f3gm9VK7fL
0.898,151.99,0.479,j-pop,-4.809,0.297,0.639,Tatsuya Kitani,71,青のすみか,12usPU2WnqgCHAW1EK2dfd,青のすみか,4QjNVlIw8Rx6jItSZtn2VS,1,1,196467,0.0134,12usPU2WnqgCHAW1EK2dfd,anime,37i9dQZF1DX3f3gm9VK7fL
0.822,157.013,0.853,j-pop,-6.836,0.166,0.746,Creepy Nuts,80,Bling-Bang-Bang-Born,0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,6M2PMiBa5zM37GQChwBHA6,0,6,168136,0.0841,0kdqcbwei4MDWFEX5f33yG,anime,37i9dQZF1DX3f3gm9VK7fL
0.905,141.131,0.545,j-pop,-3.823,0.182,0.735,Yuuri,73,カーテンコール,1nysdCpKAh6yif4JkmoiNy,カーテンコール,11GFYcT1N05hLyrWABo9BK,1,5,243027,0.103,1nysdCpKAh6yif4JkmoiNy,anime,37i9dQZF1DX3f3gm9VK7fL
0.571,101.955,0.695,j-pop,-6.249,0.118,0.726,ヨルシカ,70,晴る,5eY7692tmgHB9dbmq6wa2M,晴る,4O53dhmIctih3p2suAAgga,0,11,270705,0.032,5eY7692tmgHB9dbmq6wa2M,anime,37i9dQZF1DX3f3gm9VK7fL
0.811,139.959,0.693,j-pop,-5.765,0.106,0.944,OneRepublic,69,Nobody (from Kaiju No. 8),47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,3YmKf1haPAblZIrIPpuRTf,1,5,153626,0.395,47N81NMkB488fuOwOC3Oip,anime,37i9dQZF1DX3f3gm9VK7fL
0.808,115.063,0.576,j-pop,-4.241,0.127,0.172,YUNGBLUD,68,Abyss (from Kaiju No. 8),2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,1KuM2MPT5uEYg1aY4KrnZ0,1,1,123293,0.00615,2kLWSmKHhfUBepkIA9oNe5,anime,37i9dQZF1DX3f3gm9VK7fL
0.951,169.955,0.436,j-pop,-4.748,0.149,0.428,"MAN WITH A MISSION, milet",68,絆ノ奇跡,2VBLFxCUyFp5BfmsZpxcis,絆ノ奇跡,1xml9CR90tJdvTESDk4Q4s,0,7,223320,0.0046,2VBLFxCUyFp5BfmsZpxcis,anime,37i9dQZF1DX3f3gm9VK7fL
0.514,82.05,0.829,j-pop,-5.333,0.231,0.757,Vaundy,68,タイムパラドックス,3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,4cHdtiNVgGR80HprOsOdiK,1,2,226558,0.439,3jNwPOqdPvQIr5dRT0hzgY,anime,37i9dQZF1DX3f3gm9VK7fL
0.836,105.173,0.543,metal,-9.11,0.153,0.56,Metallica,75,Master Of Puppets (Remastered),2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,2Lq2qX3hYhiuPckC8Flj21,0,4,515387,0.000647,2MuWTIM3b0YEAskbeeFE1i,classic,37i9dQZF1DWWOaP4H0w5b0
0.908,159.756,0.285,metal,-4.601,0.311,0.669,Iron Maiden,71,Piece of Mind (2015 Remaster),4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,7I9Wh2IgvI3Nnr8Z1ZSWby,0,4,252733,0.0318,4OROzZUy6gOWN4UGQVaZMF,classic,37i9dQZF1DWWOaP4H0w5b0
0.704,118.242,0.43,metal,-8.008,0.0933,0.703,Pantera,73,Vulgar Display of Power,7fcfNW0XxTWlwVlftzfDOR,Walk,7kW0cpKgSVsEqcc8xgbSb0,0,1,315120,0.000155,7fcfNW0XxTWlwVlftzfDOR,classic,37i9dQZF1DWWOaP4H0w5b0
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,83,Toxicity,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,6jWde94ln40epKIQCd8XUh,0,7,210240,0.000278,2DlHlPMa4M17kufBvI2lEN,classic,37i9dQZF1DWWOaP4H0w5b0
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,68,Korn,1pr9TZGOXeJUggIal1Wq3R,Blind,7D3XFJlfZIkmGWqZXm2X8z,1,2,258267,0.00678,1pr9TZGOXeJUggIal1Wq3R,classic,37i9dQZF1DWWOaP4H0w5b0
0.695,102.178,0.437,metal,-9.447,0.124,0.413,Metallica,72,...And Justice For All,5IX4TbIR5mMHGE4wiWwKW0,One,6Eycw3dwcDMEFSqkUvLQ7g,1,7,447440,0.00111,5IX4TbIR5mMHGE4wiWwKW0,classic,37i9dQZF1DWWOaP4H0w5b0
0.763,148.366,0.365,metal,-9.45,0.0865,0.342,Danzig,69,Danzig,7txxAtOMwLLnQTpKeBL6bp,Mother,3elIDlrTtrgKfbxYVgp3uW,0,11,204867,0.00726,7txxAtOMwLLnQTpKeBL6bp,classic,37i9dQZF1DWWOaP4H0w5b0
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,71,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,5szY4sBOSD6IFjFN1RtWTe,1,2,243533,0.00437,2SgbR6ttzoNlCRGQOKjrop,classic,37i9dQZF1DWWOaP4H0w5b0
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,80,Vol. 3: The Subliminal Verses,61mWefnWQOLf90gepjOCb3,Duality,4ZDBQSIDIZRUBOG2OHcN3T,0,4,252613,0.000237,61mWefnWQOLf90gepjOCb3,classic,37i9dQZF1DWWOaP4H0w5b0
0.828,123.257,0.577,metal,-8.691,0.0581,0.604,Metallica,79,Metallica,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,2Kh43m04B1UkVcpcRa1Zug,0,6,331267,0.00213,5sICkBXVmaCQk5aISGR3x1,classic,37i9dQZF1DWWOaP4H0w5b0
